state,ward_id,month,consumption_kwh
Telangana,W8,2015-01,13.34
Telangana,W8,2015-02,13.73
Telangana,W8,2015-03,13.41
Telangana,W9,2014-04,3.68
Telangana,W9,2014-05,3.69
Telangana,W9,2014-06,3.67
Telangana,W9,2014-07,3.74
Telangana,W9,2014-08,3.7
Telangana,W9,2014-09,3.2
Telangana,W9,2014-10,3.3
Telangana,W9,2014-11,3.22
Telangana,W9,2014-12,2.91
Telangana,W9,2015-01,3.31
Telangana,W9,2015-02,3.06
Telangana,W9,2015-03,3.09
Telangana,W10,2014-04,11.17
Telangana,W10,2014-05,11.14
Telangana,W10,2014-06,11.9
Telangana,W10,2014-07,12.6
Telangana,W10,2014-08,10.73
Telangana,W10,2014-09,10.9
Telangana,W10,2014-10,9.46
Telangana,W10,2014-11,9.23
Telangana,W10,2014-12,9.07
Telangana,W10,2015-01,9.26
Telangana,W10,2015-02,11.47
Telangana,W10,2015-03,11.49
Karnataka,W1,2014-04,16.99
Karnataka,W1,2014-05,19.72
Karnataka,W1,2014-06,18.9
Karnataka,W1,2014-07,21.56
Karnataka,W1,2014-08,19.26
Karnataka,W1,2014-09,18.92
Karnataka,W1,2014-10,18.8
Karnataka,W1,2014-11,16.52
Karnataka,W1,2014-12,16.64
Karnataka,W1,2015-01,14.9
Karnataka,W1,2015-02,18.56
Karnataka,W1,2015-03,18.44
Karnataka,W2,2014-04,7.37
Karnataka,W2,2014-05,7.1
Karnataka,W2,2014-06,7.27
Karnataka,W2,2014-07,7.94
Karnataka,W2,2014-08,6.89
Karnataka,W2,2014-09,7.01
Karnataka,W2,2014-10,6.42
Karnataka,W2,2014-11,5.61
Karnataka,W2,2014-12,5.63
Karnataka,W2,2015-01,6.11
Karnataka,W2,2015-02,6.55
Karnataka,W2,2015-03,6.95
Karnataka,W3,2014-04,6.05
Karnataka,W3,2014-05,6.13
Karnataka,W3,2014-06,7.31
Karnataka,W3,2014-07,7.09
Karnataka,W3,2014-08,6.36
Karnataka,W3,2014-09,5.71
Karnataka,W3,2014-10,5.35
Karnataka,W3,2014-11,5.65
Karnataka,W3,2014-12,5.35
Karnataka,W3,2015-01,5.14
Karnataka,W3,2015-02,5.68
Karnataka,W3,2015-03,6.5
Karnataka,W4,2014-04,19.37
Karnataka,W4,2014-05,17.63
Karnataka,W4,2014-06,21.79
Karnataka,W4,2014-07,20.72
Karnataka,W4,2014-08,21.42
Karnataka,W4,2014-09,17.99
Karnataka,W4,2014-10,18.33
Karnataka,W4,2014-11,18.19
Karnataka,W4,2014-12,17.49
Karnataka,W4,2015-01,17.6
Karnataka,W4,2015-02,19.17
Karnataka,W4,2015-03,17.32
Karnataka,W5,2014-04,4.25
Karnataka,W5,2014-05,4.07
Karnataka,W5,2014-06,4.46
Karnataka,W5,2014-07,4.03
Karnataka,W5,2014-08,4.62
Karnataka,W5,2014-09,3.81
Karnataka,W5,2014-10,3.81
Karnataka,W5,2014-11,3.36
Karnataka,W5,2014-12,3.4
Karnataka,W5,2015-01,3.79
Karnataka,W5,2015-02,3.89
Karnataka,W5,2015-03,3.96
Karnataka,W6,2014-04,9.24
Karnataka,W6,2014-05,9.64
Karnataka,W6,2014-06,10.78
Karnataka,W6,2014-07,10.05
Karnataka,W6,2014-08,10.42
Karnataka,W6,2014-09,9.52
Karnataka,W6,2014-10,8.47
Karnataka,W6,2014-11,8.32
Karnataka,W6,2014-12,8.66
Karnataka,W6,2015-01,9.53
Karnataka,W6,2015-02,8.79
Karnataka,W6,2015-03,9.13
Karnataka,W7,2014-04,25.74
Karnataka,W7,2014-05,26.86
Karnataka,W7,2014-06,31.35
Karnataka,W7,2014-07,30.49
Karnataka,W7,2014-08,28.7
Karnataka,W7,2014-09,27.13
Karnataka,W7,2014-10,24.03
Karnataka,W7,2014-11,20.93
Karnataka,W7,2014-12,24.02
Karnataka,W7,2015-01,24.78
Karnataka,W7,2015-02,27.39
Karnataka,W7,2015-03,26.64
Karnataka,W8,2014-04,9.5
Karnataka,W8,2014-05,10.61
Karnataka,W8,2014-06,10.26
Karnataka,W8,2014-07,12.25
Karnataka,W8,2014-08,10.91
Karnataka,W8,2014-09,9.27
Karnataka,W8,2014-10,9.22
Karnataka,W8,2014-11,8.54
Karnataka,W8,2014-12,8.94
Karnataka,W8,2015-01,8.6
Karnataka,W8,2015-02,9.79
Karnataka,W8,2015-03,10.49
Karnataka,W9,2014-04,1.01
Karnataka,W9,2014-05,1.02
Karnataka,W9,2014-06,1.03
Karnataka,W9,2014-07,1.23
Karnataka,W9,2014-08,1.03
Karnataka,W9,2014-09,0.88
Karnataka,W9,2014-10,0.91
Karnataka,W9,2014-11,0.91
Karnataka,W9,2014-12,0.83
Karnataka,W9,2015-01,1.0
Karnataka,W9,2015-02,1.0
Karnataka,W9,2015-03,1.03
Karnataka,W10,2014-04,1.35
Karnataka,W10,2014-05,1.45
Karnataka,W10,2014-06,1.38
Karnataka,W10,2014-07,1.41
Karnataka,W10,2014-08,1.29
Karnataka,W10,2014-09,1.31
Karnataka,W10,2014-10,1.23
Karnataka,W10,2014-11,1.13
Karnataka,W10,2014-12,1.07
Karnataka,W10,2015-01,1.3
Karnataka,W10,2015-02,1.32
Karnataka,W10,2015-03,1.33
Kerala,W1,2014-04,0.39
Kerala,W1,2014-05,0.39
Kerala,W1,2014-06,0.42
Kerala,W1,2014-07,0.44
Kerala,W1,2014-08,0.39
Kerala,W1,2014-09,0.41
Kerala,W1,2014-10,0.4
Kerala,W1,2014-11,0.38
Kerala,W1,2014-12,0.34
Kerala,W1,2015-01,0.39
Kerala,W1,2015-02,0.41
Kerala,W1,2015-03,0.4
Kerala,W2,2014-04,3.55
Kerala,W2,2014-05,4.26
Kerala,W2,2014-06,3.78
Kerala,W2,2014-07,4.25
Kerala,W2,2014-08,4.05
Kerala,W2,2014-09,3.63
Kerala,W2,2014-10,3.33
Kerala,W2,2014-11,3.36
Kerala,W2,2014-12,3.3
Kerala,W2,2015-01,3.42
Kerala,W2,2015-02,3.89
Kerala,W2,2015-03,3.77
Kerala,W3,2014-04,3.88
Kerala,W3,2014-05,4.07
Kerala,W3,2014-06,4.12
Kerala,W3,2014-07,4.12
Kerala,W3,2014-08,4.39
Kerala,W3,2014-09,3.84
Kerala,W3,2014-10,3.85
Kerala,W3,2014-11,3.21
Kerala,W3,2014-12,3.63
Kerala,W3,2015-01,3.58
Kerala,W3,2015-02,3.73
Kerala,W3,2015-03,3.91
Kerala,W4,2014-04,2.93
Kerala,W4,2014-05,2.99
Kerala,W4,2014-06,2.89
Kerala,W4,2014-07,3.19
Kerala,W4,2014-08,3.02
Kerala,W4,2014-09,2.64
Kerala,W4,2014-10,2.59
Kerala,W4,2014-11,2.29
Kerala,W4,2014-12,2.49
Kerala,W4,2015-01,2.45
Kerala,W4,2015-02,2.64
Kerala,W4,2015-03,3.06
Kerala,W5,2014-04,5.61
Kerala,W5,2014-05,5.31
Kerala,W5,2014-06,5.63
Kerala,W5,2014-07,5.85
Kerala,W5,2014-08,5.61
Kerala,W5,2014-09,5.22
Kerala,W5,2014-10,4.67
Kerala,W5,2014-11,4.49
Kerala,W5,2014-12,4.89
Kerala,W5,2015-01,5.35
Kerala,W5,2015-02,5.08
Kerala,W5,2015-03,5.44
Kerala,W6,2014-04,2.93
Kerala,W6,2014-05,2.97
Kerala,W6,2014-06,2.97
Kerala,W6,2014-07,3.25
Kerala,W6,2014-08,2.97
Kerala,W6,2014-09,2.61
Kerala,W6,2014-10,2.57
Kerala,W6,2014-11,2.31
Kerala,W6,2014-12,2.5
Kerala,W6,2015-01,2.55
Kerala,W6,2015-02,2.63
Kerala,W6,2015-03,2.88
Kerala,W7,2014-04,17.18
Kerala,W7,2014-05,19.43
Kerala,W7,2014-06,18.96
Kerala,W7,2014-07,18.38
Kerala,W7,2014-08,17.17
Kerala,W7,2014-09,17.07
Kerala,W7,2014-10,15.0
Kerala,W7,2014-11,15.02
Kerala,W7,2014-12,15.46
Kerala,W7,2015-01,17.8
Kerala,W7,2015-02,16.56
Kerala,W7,2015-03,17.43
Kerala,W8,2014-04,2.05
Kerala,W8,2014-05,2.11
Kerala,W8,2014-06,2.08
Kerala,W8,2014-07,2.44
Kerala,W8,2014-08,2.2
Kerala,W8,2014-09,2.03
Kerala,W8,2014-10,2.07
Kerala,W8,2014-11,1.8
Kerala,W8,2014-12,2.02
Kerala,W8,2015-01,2.01
Kerala,W8,2015-02,2.15
Kerala,W8,2015-03,1.99
Kerala,W9,2014-04,11.75
Kerala,W9,2014-05,12.88
Kerala,W9,2014-06,13.33
Kerala,W9,2014-07,13.66
Kerala,W9,2014-08,13.32
Kerala,W9,2014-09,12.48
Kerala,W9,2014-10,10.91
Kerala,W9,2014-11,9.53
Kerala,W9,2014-12,10.85
Kerala,W9,2015-01,11.78
Kerala,W9,2015-02,11.45
Kerala,W9,2015-03,11.8
Kerala,W10,2014-04,6.51
Kerala,W10,2014-05,6.35
Kerala,W10,2014-06,6.79
Kerala,W10,2014-07,6.91
Kerala,W10,2014-08,6.02
Kerala,W10,2014-09,6.07
Kerala,W10,2014-10,6.01
Kerala,W10,2014-11,5.31
Kerala,W10,2014-12,5.16
Kerala,W10,2015-01,6.18
Kerala,W10,2015-02,6.24
Kerala,W10,2015-03,6.71
Tamil Nadu,W1,2014-04,5.3
Tamil Nadu,W1,2014-05,5.08
Tamil Nadu,W1,2014-06,5.9
Tamil Nadu,W1,2014-07,5.82
Tamil Nadu,W1,2014-08,5.24
Tamil Nadu,W1,2014-09,5.65
Tamil Nadu,W1,2014-10,4.53
Tamil Nadu,W1,2014-11,4.73
Tamil Nadu,W1,2014-12,5.05
Tamil Nadu,W1,2015-01,4.71
Tamil Nadu,W1,2015-02,4.84
Tamil Nadu,W1,2015-03,5.65
Tamil Nadu,W2,2014-04,0.66
Tamil Nadu,W2,2014-05,0.71
Tamil Nadu,W2,2014-06,0.74
Tamil Nadu,W2,2014-07,0.71
Tamil Nadu,W2,2014-08,0.71
Tamil Nadu,W2,2014-09,0.67
Tamil Nadu,W2,2014-10,0.61
Tamil Nadu,W2,2014-11,0.58
Tamil Nadu,W2,2014-12,0.56
Tamil Nadu,W2,2015-01,0.63
Tamil Nadu,W2,2015-02,0.63
Tamil Nadu,W2,2015-03,0.73
Tamil Nadu,W3,2014-04,18.1
Tamil Nadu,W3,2014-05,20.06
Tamil Nadu,W3,2014-06,20.97
Tamil Nadu,W3,2014-07,21.68
Tamil Nadu,W3,2014-08,19.76
Tamil Nadu,W3,2014-09,17.64
Tamil Nadu,W3,2014-10,17.09
Tamil Nadu,W3,2014-11,15.79
Tamil Nadu,W3,2014-12,17.44
Tamil Nadu,W3,2015-01,16.76
Tamil Nadu,W3,2015-02,18.22
Tamil Nadu,W3,2015-03,19.19
Tamil Nadu,W4,2014-04,0.46
Tamil Nadu,W4,2014-05,0.47
Tamil Nadu,W4,2014-06,0.51
Tamil Nadu,W4,2014-07,0.51
Tamil Nadu,W4,2014-08,0.48
Tamil Nadu,W4,2014-09,0.4
Tamil Nadu,W4,2014-10,0.38
Tamil Nadu,W4,2014-11,0.4
Tamil Nadu,W4,2014-12,0.43
Tamil Nadu,W4,2015-01,0.42
Tamil Nadu,W4,2015-02,0.46
Tamil Nadu,W4,2015-03,0.44
Tamil Nadu,W5,2014-04,49.26
Tamil Nadu,W5,2014-05,52.39
Tamil Nadu,W5,2014-06,51.65
Tamil Nadu,W5,2014-07,56.27
Tamil Nadu,W5,2014-08,52.08
Tamil Nadu,W5,2014-09,49.87
Tamil Nadu,W5,2014-10,48.63
Tamil Nadu,W5,2014-11,42.99
Tamil Nadu,W5,2014-12,43.63
Tamil Nadu,W5,2015-01,50.15
Tamil Nadu,W5,2015-02,45.52
Tamil Nadu,W5,2015-03,49.23
Tamil Nadu,W6,2014-04,3.26
Tamil Nadu,W6,2014-05,3.94
Tamil Nadu,W6,2014-06,4.18
Tamil Nadu,W6,2014-07,4.07
Tamil Nadu,W6,2014-08,3.98
Tamil Nadu,W6,2014-09,3.57
Tamil Nadu,W6,2014-10,3.21
Tamil Nadu,W6,2014-11,3.36
Tamil Nadu,W6,2014-12,3.02
Tamil Nadu,W6,2015-01,3.28
Tamil Nadu,W6,2015-02,3.68
Tamil Nadu,W6,2015-03,4.12
Tamil Nadu,W7,2014-04,7.56
Tamil Nadu,W7,2014-05,8.39
Tamil Nadu,W7,2014-06,7.66
Tamil Nadu,W7,2014-07,9.15
Tamil Nadu,W7,2014-08,8.82
Tamil Nadu,W7,2014-09,7.77
Tamil Nadu,W7,2014-10,7.0
Tamil Nadu,W7,2014-11,6.84
Tamil Nadu,W7,2014-12,6.15
Tamil Nadu,W7,2015-01,7.2
Tamil Nadu,W7,2015-02,7.65
Tamil Nadu,W7,2015-03,7.45
Tamil Nadu,W8,2014-04,28.46
Tamil Nadu,W8,2014-05,31.99
Tamil Nadu,W8,2014-06,31.79
Tamil Nadu,W8,2014-07,30.8
Tamil Nadu,W8,2014-08,30.65
Tamil Nadu,W8,2014-09,28.22
Tamil Nadu,W8,2014-10,25.06
Tamil Nadu,W8,2014-11,23.74
Tamil Nadu,W8,2014-12,25.15
Tamil Nadu,W8,2015-01,25.32
Tamil Nadu,W8,2015-02,27.78
Tamil Nadu,W8,2015-03,27.48
Tamil Nadu,W9,2014-04,0.69
Tamil Nadu,W9,2014-05,0.72
Tamil Nadu,W9,2014-06,0.74
Tamil Nadu,W9,2014-07,0.73
Tamil Nadu,W9,2014-08,0.82
Tamil Nadu,W9,2014-09,0.69
Tamil Nadu,W9,2014-10,0.64
Tamil Nadu,W9,2014-11,0.63
Tamil Nadu,W9,2014-12,0.62
Tamil Nadu,W9,2015-01,0.67
Tamil Nadu,W9,2015-02,0.6
Tamil Nadu,W9,2015-03,0.64
Tamil Nadu,W10,2014-04,23.01
Tamil Nadu,W10,2014-05,21.5
Tamil Nadu,W10,2014-06,25.43
Tamil Nadu,W10,2014-07,26.29
Tamil Nadu,W10,2014-08,22.18
Tamil Nadu,W10,2014-09,20.03
Tamil Nadu,W10,2014-10,18.79
Tamil Nadu,W10,2014-11,18.37
Tamil Nadu,W10,2014-12,17.42
Tamil Nadu,W10,2015-01,19.09
Tamil Nadu,W10,2015-02,22.15
Tamil Nadu,W10,2015-03,23.53
Puducherry,W1,2014-04,14.16
Puducherry,W1,2014-05,14.19
Puducherry,W1,2014-06,15.2
Puducherry,W1,2014-07,14.33
Puducherry,W1,2014-08,15.34
Puducherry,W1,2014-09,13.12
Puducherry,W1,2014-10,12.73
Puducherry,W1,2014-11,12.29
Puducherry,W1,2014-12,11.72
Puducherry,W1,2015-01,13.47
Puducherry,W1,2015-02,13.32
Puducherry,W1,2015-03,14.25
Puducherry,W2,2014-04,5.32
Puducherry,W2,2014-05,5.47
Puducherry,W2,2014-06,5.66
Puducherry,W2,2014-07,5.82
Puducherry,W2,2014-08,5.77
Puducherry,W2,2014-09,5.46
Puducherry,W2,2014-10,4.99
Puducherry,W2,2014-11,4.86
Puducherry,W2,2014-12,5.44
Puducherry,W2,2015-01,5.23
Puducherry,W2,2015-02,5.83
Puducherry,W2,2015-03,6.12
Puducherry,W3,2014-04,9.46
Puducherry,W3,2014-05,10.0
Puducherry,W3,2014-06,9.74
Puducherry,W3,2014-07,10.33
Puducherry,W3,2014-08,9.21
Puducherry,W3,2014-09,9.25
Puducherry,W3,2014-10,8.54
Puducherry,W3,2014-11,8.45
Puducherry,W3,2014-12,8.43
Puducherry,W3,2015-01,7.86
Puducherry,W3,2015-02,8.51
Puducherry,W3,2015-03,8.85
Puducherry,W4,2014-04,15.01
Puducherry,W4,2014-05,14.6
Puducherry,W4,2014-06,15.86
Puducherry,W4,2014-07,16.27
Puducherry,W4,2014-08,13.79
Puducherry,W4,2014-09,13.65
Puducherry,W4,2014-10,13.67
Puducherry,W4,2014-11,11.49
Puducherry,W4,2014-12,12.43
Puducherry,W4,2015-01,12.89
Puducherry,W4,2015-02,13.61
Puducherry,W4,2015-03,14.68
Puducherry,W5,2014-04,18.38
Puducherry,W5,2014-05,19.99
Puducherry,W5,2014-06,20.49
Puducherry,W5,2014-07,21.14
Puducherry,W5,2014-08,20.68
Puducherry,W5,2014-09,16.52
Puducherry,W5,2014-10,18.66
Puducherry,W5,2014-11,15.68
Puducherry,W5,2014-12,16.95
Puducherry,W5,2015-01,16.74
Puducherry,W5,2015-02,19.17
Puducherry,W5,2015-03,19.72
Puducherry,W6,2014-04,36.37
Puducherry,W6,2014-05,35.96
Puducherry,W6,2014-06,38.79
Puducherry,W6,2014-07,42.01
Puducherry,W6,2014-08,36.99
Puducherry,W6,2014-09,34.6
Puducherry,W6,2014-10,33.89
Puducherry,W6,2014-11,29.99
Puducherry,W6,2014-12,30.47
Puducherry,W6,2015-01,33.5
Puducherry,W6,2015-02,36.12
Puducherry,W6,2015-03,33.79
Puducherry,W7,2014-04,13.5
Puducherry,W7,2014-05,14.11
Puducherry,W7,2014-06,14.72
Puducherry,W7,2014-07,15.16
Puducherry,W7,2014-08,14.68
Puducherry,W7,2014-09,12.01
Puducherry,W7,2014-10,12.73
Puducherry,W7,2014-11,12.3
Puducherry,W7,2014-12,13.03
Puducherry,W7,2015-01,12.53
Puducherry,W7,2015-02,13.47
Puducherry,W7,2015-03,13.63
Puducherry,W8,2014-04,14.27
Puducherry,W8,2014-05,15.46
Puducherry,W8,2014-06,14.2
Puducherry,W8,2014-07,15.34
Puducherry,W8,2014-08,15.24
Puducherry,W8,2014-09,13.1
Puducherry,W8,2014-10,12.16
Puducherry,W8,2014-11,11.96
Puducherry,W8,2014-12,12.18
Puducherry,W8,2015-01,13.57
Puducherry,W8,2015-02,12.48
Puducherry,W8,2015-03,13.57
Puducherry,W9,2014-04,4.28
Puducherry,W9,2014-05,4.18
Puducherry,W9,2014-06,4.66
Puducherry,W9,2014-07,4.65
Puducherry,W9,2014-08,4.29
Puducherry,W9,2014-09,4.0
Puducherry,W9,2014-10,3.57
Puducherry,W9,2014-11,3.27
Puducherry,W9,2014-12,3.96
Puducherry,W9,2015-01,4.14
Puducherry,W9,2015-02,3.71
Puducherry,W9,2015-03,4.39
Puducherry,W10,2014-04,10.97
Puducherry,W10,2014-05,10.7
Puducherry,W10,2014-06,11.69
Puducherry,W10,2014-07,10.2
Puducherry,W10,2014-08,10.79
Puducherry,W10,2014-09,11.37
Puducherry,W10,2014-10,10.4
Puducherry,W10,2014-11,9.3
Puducherry,W10,2014-12,8.98
Puducherry,W10,2015-01,10.28
Puducherry,W10,2015-02,11.07
Puducherry,W10,2015-03,11.79
Lakshadweep,W1,2014-04,9.48
Lakshadweep,W1,2014-05,9.08
Lakshadweep,W1,2014-06,9.28
Lakshadweep,W1,2014-07,9.18
Lakshadweep,W1,2014-08,9.26
Lakshadweep,W1,2014-09,8.76
Lakshadweep,W1,2014-10,7.81
Lakshadweep,W1,2014-11,7.29
Lakshadweep,W1,2014-12,8.03
Lakshadweep,W1,2015-01,8.48
Lakshadweep,W1,2015-02,8.82
Lakshadweep,W1,2015-03,9.26
Lakshadweep,W2,2014-04,1.41
Lakshadweep,W2,2014-05,1.55
Lakshadweep,W2,2014-06,1.54
Lakshadweep,W2,2014-07,1.47
Lakshadweep,W2,2014-08,1.57
Lakshadweep,W2,2014-09,1.34
Lakshadweep,W2,2014-10,1.36
Lakshadweep,W2,2014-11,1.23
Lakshadweep,W2,2014-12,1.28
Lakshadweep,W2,2015-01,1.33
Lakshadweep,W2,2015-02,1.35
Lakshadweep,W2,2015-03,1.49
Lakshadweep,W3,2014-04,4.14
Lakshadweep,W3,2014-05,4.43
Lakshadweep,W3,2014-06,4.57
Lakshadweep,W3,2014-07,4.49
Lakshadweep,W3,2014-08,4.13
Lakshadweep,W3,2014-09,4.23
Lakshadweep,W3,2014-10,4.01
Lakshadweep,W3,2014-11,3.53
Lakshadweep,W3,2014-12,3.73
Lakshadweep,W3,2015-01,3.87
Lakshadweep,W3,2015-02,3.91
Lakshadweep,W3,2015-03,4.28
Lakshadweep,W4,2014-04,0.85
Lakshadweep,W4,2014-05,1.03
Lakshadweep,W4,2014-06,1.02
Lakshadweep,W4,2014-07,1.08
Lakshadweep,W4,2014-08,0.89
Lakshadweep,W4,2014-09,0.85
Lakshadweep,W4,2014-10,0.8
Lakshadweep,W4,2014-11,0.69
Lakshadweep,W4,2014-12,0.82
Lakshadweep,W4,2015-01,0.83
Lakshadweep,W4,2015-02,0.86
Lakshadweep,W4,2015-03,0.82
Lakshadweep,W5,2014-04,13.52
Lakshadweep,W5,2014-05,12.98
Lakshadweep,W5,2014-06,15.15
Lakshadweep,W5,2014-07,14.06
Lakshadweep,W5,2014-08,13.38
Lakshadweep,W5,2014-09,12.83
Lakshadweep,W5,2014-10,11.36
Lakshadweep,W5,2014-11,11.12
Lakshadweep,W5,2014-12,11.9
Lakshadweep,W5,2015-01,11.89
Lakshadweep,W5,2015-02,11.28
Lakshadweep,W5,2015-03,12.54
Lakshadweep,W6,2014-04,6.66
Lakshadweep,W6,2014-05,7.22
Lakshadweep,W6,2014-06,7.2
Lakshadweep,W6,2014-07,7.44
Lakshadweep,W6,2014-08,7.09
Lakshadweep,W6,2014-09,6.44
Lakshadweep,W6,2014-10,6.32
Lakshadweep,W6,2014-11,5.99
Lakshadweep,W6,2014-12,6.25
Lakshadweep,W6,2015-01,6.48
Lakshadweep,W6,2015-02,6.67
Lakshadweep,W6,2015-03,7.05
Lakshadweep,W7,2014-04,4.59
Lakshadweep,W7,2014-05,5.0
Lakshadweep,W7,2014-06,5.17
Lakshadweep,W7,2014-07,4.96
Lakshadweep,W7,2014-08,4.57
Lakshadweep,W7,2014-09,4.52
Lakshadweep,W7,2014-10,4.06
Lakshadweep,W7,2014-11,3.84
Lakshadweep,W7,2014-12,4.25
Lakshadweep,W7,2015-01,3.99
Lakshadweep,W7,2015-02,4.44
Lakshadweep,W7,2015-03,4.56
Lakshadweep,W8,2014-04,1.8
Lakshadweep,W8,2014-05,1.81
Lakshadweep,W8,2014-06,2.12
Lakshadweep,W8,2014-07,1.98
Lakshadweep,W8,2014-08,1.78
Lakshadweep,W8,2014-09,1.6
Lakshadweep,W8,2014-10,1.63
Lakshadweep,W8,2014-11,1.47
Lakshadweep,W8,2014-12,1.52
Lakshadweep,W8,2015-01,1.76
Lakshadweep,W8,2015-02,1.74
Lakshadweep,W8,2015-03,1.96
Lakshadweep,W9,2014-04,10.94
Lakshadweep,W9,2014-05,11.99
Lakshadweep,W9,2014-06,10.77
Lakshadweep,W9,2014-07,11.57
Lakshadweep,W9,2014-08,11.19
Lakshadweep,W9,2014-09,9.46
Lakshadweep,W9,2014-10,8.94
Lakshadweep,W9,2014-11,10.02
Lakshadweep,W9,2014-12,9.45
Lakshadweep,W9,2015-01,9.24
Lakshadweep,W9,2015-02,9.86
Lakshadweep,W9,2015-03,11.3
Lakshadweep,W10,2014-04,3.73
Lakshadweep,W10,2014-05,3.93
Lakshadweep,W10,2014-06,4.45
Lakshadweep,W10,2014-07,3.99
Lakshadweep,W10,2014-08,4.02
Lakshadweep,W10,2014-09,3.65
Lakshadweep,W10,2014-10,3.61
Lakshadweep,W10,2014-11,3.2
Lakshadweep,W10,2014-12,3.23
Lakshadweep,W10,2015-01,3.44
Lakshadweep,W10,2015-02,3.73
Lakshadweep,W10,2015-03,3.84
Bihar,W1,2014-04,0.85
Bihar,W1,2014-05,0.79
Bihar,W1,2014-06,0.77
Bihar,W1,2014-07,0.85
Bihar,W1,2014-08,0.76
Bihar,W1,2014-09,0.72
Bihar,W1,2014-10,0.65
Bihar,W1,2014-11,0.66
Bihar,W1,2014-12,0.64
Bihar,W1,2015-01,0.72
Bihar,W1,2015-02,0.68
Bihar,W1,2015-03,0.76
Bihar,W2,2014-04,3.45
Bihar,W2,2014-05,4.17
Bihar,W2,2014-06,4.14
Bihar,W2,2014-07,4.39
Bihar,W2,2014-08,4.37
Bihar,W2,2014-09,3.93
Bihar,W2,2014-10,3.4
Bihar,W2,2014-11,3.39
Bihar,W2,2014-12,3.2
Bihar,W2,2015-01,3.42
Bihar,W2,2015-02,3.87
Bihar,W2,2015-03,3.73
Bihar,W3,2014-04,0.73
Bihar,W3,2014-05,0.74
Bihar,W3,2014-06,0.79
Bihar,W3,2014-07,0.76
Bihar,W3,2014-08,0.77
Bihar,W3,2014-09,0.67
Bihar,W3,2014-10,0.65
Bihar,W3,2014-11,0.67
Bihar,W3,2014-12,0.67
Bihar,W3,2015-01,0.69
Bihar,W3,2015-02,0.73
Bihar,W3,2015-03,0.77
Bihar,W4,2014-04,2.32
Bihar,W4,2014-05,2.24
Bihar,W4,2014-06,2.24
Bihar,W4,2014-07,2.41
Bihar,W4,2014-08,2.23
Bihar,W4,2014-09,2.15
Bihar,W4,2014-10,2.04
Bihar,W4,2014-11,2.0
Bihar,W4,2014-12,1.84
Bihar,W4,2015-01,2.07
Bihar,W4,2015-02,2.05
Bihar,W4,2015-03,2.35
Bihar,W5,2014-04,0.83
Bihar,W5,2014-05,0.86
Bihar,W5,2014-06,0.87
Bihar,W5,2014-07,0.92
Bihar,W5,2014-08,0.85
Bihar,W5,2014-09,0.78
Bihar,W5,2014-10,0.71
Bihar,W5,2014-11,0.72
Bihar,W5,2014-12,0.74
Bihar,W5,2015-01,0.74
Bihar,W5,2015-02,0.7
Bihar,W5,2015-03,0.82
Bihar,W6,2014-04,3.56
Bihar,W6,2014-05,3.48
Bihar,W6,2014-06,3.71
Bihar,W6,2014-07,4.08
Bihar,W6,2014-08,3.31
Bihar,W6,2014-09,3.25
Bihar,W6,2014-10,2.76
Bihar,W6,2014-11,3.25
Bihar,W6,2014-12,3.17
Bihar,W6,2015-01,3.35
Bihar,W6,2015-02,3.31
Bihar,W6,2015-03,3.48
Bihar,W7,2014-04,2.69
Bihar,W7,2014-05,2.89
Bihar,W7,2014-06,3.49
Bihar,W7,2014-07,3.25
Bihar,W7,2014-08,3.22
Bihar,W7,2014-09,2.77
Bihar,W7,2014-10,2.76
Bihar,W7,2014-11,2.6
Bihar,W7,2014-12,2.75
Bihar,W7,2015-01,2.76
Bihar,W7,2015-02,2.74
Bihar,W7,2015-03,2.95
Bihar,W8,2014-04,1.01
Bihar,W8,2014-05,1.02
Bihar,W8,2014-06,1.07
Bihar,W8,2014-07,1.02
Bihar,W8,2014-08,1.15
Bihar,W8,2014-09,1.01
Bihar,W8,2014-10,0.96
Bihar,W8,2014-11,0.91
Bihar,W8,2014-12,0.96
Bihar,W8,2015-01,1.06
Bihar,W8,2015-02,1.0
Bihar,W8,2015-03,1.04
Bihar,W9,2014-04,0.65
Bihar,W9,2014-05,0.61
Bihar,W9,2014-06,0.68
Bihar,W9,2014-07,0.67
Bihar,W9,2014-08,0.61
Bihar,W9,2014-09,0.54
Bihar,W9,2014-10,0.51
Bihar,W9,2014-11,0.47
Bihar,W9,2014-12,0.54
Bihar,W9,2015-01,0.55
Bihar,W9,2015-02,0.55
Bihar,W9,2015-03,0.57
Bihar,W10,2014-04,0.85
Bihar,W10,2014-05,0.89
Bihar,W10,2014-06,0.95
Bihar,W10,2014-07,0.96
Bihar,W10,2014-08,0.91
Bihar,W10,2014-09,0.83
Bihar,W10,2014-10,0.75
Bihar,W10,2014-11,0.77
Bihar,W10,2014-12,0.8
Bihar,W10,2015-01,0.77
Bihar,W10,2015-02,0.72
Bihar,W10,2015-03,0.87
Jharkhand,W1,2014-04,0.07
Jharkhand,W1,2014-05,0.09
Jharkhand,W1,2014-06,0.09
Jharkhand,W1,2014-07,0.08
Jharkhand,W1,2014-08,0.09
Jharkhand,W1,2014-09,0.08
Jharkhand,W1,2014-10,0.08
Jharkhand,W1,2014-11,0.08
Jharkhand,W1,2014-12,0.07
Jharkhand,W1,2015-01,0.08
